label,scenario
1,"Je chatouille généralement Joe quand je le vois, mais je ne l'ai pas fait cette fois parce qu'il dormait profondément."
1,"Je chatouille habituellement Joe quand je le vois, mais je ne l'ai pas fait cette fois parce qu'il a des côtes cassées."
0,"Je chatouille généralement Joe quand je le vois, mais je ne l'ai pas fait cette fois parce qu'il porte un tee-shirt."
0,"Je cuisine généralement un steak de côte de boeuf pour l'anniversaire de mon cousin, mais je ne le ferai pas cette année car il est au chômage."
0,"Je cuisine généralement un steak de côte de boeuf pour l'anniversaire de mon cousin, mais je ne le ferai pas cette année car il a déjà vingt ans."
1,"Je cuisine généralement un steak de côte de boeuf pour l'anniversaire de mon cousin, mais je ne le ferai pas cette année car il a décidé de devenir végétalien."
1,"Je cuisine habituellement un steak de côte de boeuf pour l'anniversaire de mon cousin, mais je ne le ferai pas cette année car il voulait aller au restaurant cette fois."
0,"J'avais l'habitude de regarder Netflix et de me détendre avec mon mari, mais je ne le fais plus parce qu'il a été licencié de son travail pour vol."
0,"J'avais l'habitude de regarder Netflix et de me détendre avec mon mari, mais je ne le fais plus parce qu'il recevait des appels anonymes sur son téléphone portable."
1,"J'avais l'habitude de regarder Netflix et de me détendre avec mon mari, mais je ne le fais plus parce qu'il a annulé l'abonnement à Netflix."
1,"J'avais l'habitude de regarder Netflix et de me détendre avec mon mari, mais je ne le fais plus parce qu'il aime regarder Netflix et se détendre avec une femme avec qui il travaille et il est parti."
0,"D'habitude, j'aide ma mère à faire les courses, mais je ne l'ai pas fait aujourd'hui parce qu'elle a décidé qu'elle n'avait plus besoin de manger."
0,"D'habitude, j'aide ma mère à faire les courses, mais je ne l'ai pas fait aujourd'hui parce qu'elle a refusé d'acheter mes courses aussi."
1,"D'habitude, j'aide ma mère à faire les courses, mais je ne l'ai pas fait aujourd'hui car elle a décidé d'attendre demain pour faire les courses."
1,"D'habitude, j'aide ma mère à faire les courses, mais je ne l'ai pas fait aujourd'hui parce qu'elle a demandé à mon père de l'aider aujourd'hui."
0,"Je fais normalement un café à ma copine après le travail, bien qu'hier je ne l'ai pas fait puisqu'elle a emménagé chez moi."
1,"Je fais normalement acheter à ma copine une tasse de café après le travail, bien qu'hier je ne l'ai pas fait car elle a dû rester tard pour finir un projet."
0,"Je fais normalement un café à ma copine après le travail, bien qu'hier je ne l'ai pas fait car elle portait les nouvelles boucles d'oreilles que je lui ai achetées."
1,"Je fais normalement un café à ma copine après le travail, bien qu'hier je ne l'ai pas fait car elle voulait me traiter à la place."
0,"Je m'assois normalement dans le salon avec Papy et je regarde la télévision, mais je ne l'ai pas fait la semaine dernière parce qu'il a dû prendre sa retraite de son travail à cause de sa santé."
0,"Je m'assois normalement dans le salon avec Pappy et je regarde la télévision, mais je ne l'ai pas fait la semaine dernière parce qu'il a du mal à marcher sans canne."
1,"Je m'assois normalement dans le salon avec Pappy et je regarde la télévision, mais je ne l'ai pas fait la semaine dernière parce qu'il a été placé dans une maison de retraite."
1,"Je m'assois normalement dans le salon avec Pappy et je regarde la télévision, mais je ne l'ai pas fait la semaine dernière parce qu'il est tombé et l'ambulance est venue l'emmener aux urgences."
0,"Je promenais normalement le chien des voisins pendant qu'ils travaillaient, mais je ne le fais plus parce que les voisins travaillent ailleurs."
0,"Je promenais normalement le chien des voisins pendant qu'ils travaillent, mais je ne le fais plus parce que les voisins ont un bébé."
1,"Je promenais normalement le chien des voisins pendant qu'ils travaillent, mais je ne le fais plus car les voisins ont engagé un promeneur de chiens."
1,"Je promenais normalement le chien des voisins pendant qu'ils travaillaient, mais je ne le fais plus car le chien des voisins est décédé."
0,"Je prends généralement ma grand-mère au salon professionnel chaque année, mais je ne l'ai pas fait cette fois-ci parce que ma grand-mère faisait de l'exercice."
0,"Je prends généralement ma grand-mère au salon professionnel chaque année, mais je ne l'ai pas fait cette fois-ci parce que ma grand-mère parlait à son amie au téléphone."
1,"Je prends généralement ma grand-mère au salon professionnel chaque année, mais je ne l'ai pas fait cette fois-ci car ma grand-mère s'est rendue au salon professionnel toute seule."
1,"Je prends généralement ma grand-mère au salon professionnel chaque année, mais je ne l'ai pas fait cette fois-ci parce que ma grand-mère a dit qu'elle ne voulait pas y aller."
0,"Je m'entraînais à midi avec mon partenaire de gym, mais ce n'est plus le cas car elle a choisi midi pour commencer."
1,"J'avais l'habitude de m'entraîner à midi avec mon partenaire de gym, mais ce n'est plus le cas car elle s'entraîne à 13h."
1,"Je m'entraînais à midi avec mon partenaire de gym, mais ce n'est plus le cas car elle ne peut pas s'entraîner avec un plâtre."
0,"J'avais l'habitude de m'entraîner à midi avec mon partenaire de gym, mais ce n'est plus le cas car elle s'entraîne jusqu'à 13h."
0,"J'appelle généralement Tina le samedi, mais je ne l'ai pas appelée parce qu'elle a rompu avec son petit ami."
0,"J'appelle généralement Tina le samedi, mais je ne l'ai pas appelée parce qu'elle a eu un bébé le mois dernier."
1,"J'appelle généralement Tina le samedi, mais je ne l'ai pas appelée parce qu'elle a annulé son forfait téléphonique."
1,"J'appelle généralement Tina le samedi, mais je ne l'ai pas appelée parce qu'elle est venue me rendre visite à la place."
0,"Je fais normalement un cadeau de jeu vidéo à mon fils pour son anniversaire, mais je ne l'ai pas fait la dernière fois parce que sa mère nous a quittés pour une autre femme."
0,"Je fais normalement un cadeau de jeu vidéo à mon fils pour son anniversaire, mais je ne l'ai pas fait la dernière fois parce qu'il a eu des A partout sur son bulletin."
1,"Je fais normalement un cadeau de jeu vidéo à mon fils pour son anniversaire, mais la dernière fois, je ne l'ai pas fait parce qu'il échouait dans ses cours et avait besoin d'étudier davantage."
1,"Je fais normalement acheter à mon fils un jeu vidéo pour son anniversaire, mais la dernière fois, je ne l'ai pas fait car il s'est acheté un jeu à la place."
0,"J'avais l'habitude d'acheter des poupées Barbie pour l'anniversaire de ma nièce, mais j'ai arrêté parce qu'elle a perdu la dernière que je lui ai achetée."
0,"J'avais l'habitude d'acheter des poupées Barbie pour l'anniversaire de ma nièce, mais j'ai arrêté parce qu'elle les salit."
1,"J'avais l'habitude d'acheter des poupées Barbie pour l'anniversaire de ma nièce, mais j'ai arrêté parce qu'elle est devenue trop grande pour y jouer."
1,"J'avais l'habitude d'acheter des poupées Barbie pour l'anniversaire de ma nièce, mais j'ai arrêté parce qu'elle a cessé de s'y intéresser."
0,"J'étais la meilleure amie de Marilyn à l'école, mais je ne le suis plus, parce qu'elle a eu un vélo et maintenant elle le monte partout."
0,"J'étais le meilleur ami de Marilyn à l'école, mais je ne le suis plus, parce qu'elle voulait toujours traîner et faire des choses ensemble."
1,"J'étais la meilleure amie de Marilyn à l'école, mais je ne le suis plus, parce qu'elle a commencé à parler de moi dans mon dos et à être méchante à l'école."
1,"J'étais la meilleure amie de Marilyn à l'école, mais je ne le suis plus, parce qu'elle a déménagé quand nous avons grandi, et nous avons perdu le contact."
0,"Je rendais visite à mon grand-père à la maison de retraite, mais je ne l'ai pas fait depuis qu'il s'est cassé la jambe et qu'elle est dans un plâtre."
0,"Je rendais visite à mon grand-père à la maison de retraite, mais je ne l'ai pas fait depuis qu'il n'aime pas se mouiller."
1,"Je rendais visite à mon grand-père à la maison de retraite, mais je ne l'ai pas fait depuis qu'il est décédé en septembre."
1,"Je rendais visite à mon grand-père à la maison de retraite, mais je ne l'ai pas fait depuis qu'il a déménagé chez sa fille."
0,"J'allais à l'école de mon fils le vendredi soir pour le voir jouer dans ses matchs de football, mais je n'y vais plus parce qu'il a une thérapie physique avant les matchs."
0,"J'allais à l'école de mon fils le vendredi soir pour le voir jouer dans ses matchs de football, mais je n'y vais plus parce qu'il reçoit beaucoup de soutien des cheerleaders."
1,"J'allais à l'école de mon fils le vendredi soir pour le voir jouer dans ses matchs de football, mais je n'y vais plus parce qu'il s'est blessé à la jambe pendant l'entraînement."
1,"J'allais à l'école de mon fils le vendredi soir pour le voir jouer dans ses matchs de football, mais je n'y vais plus parce qu'il a quitté l'équipe."
0,"Je vais généralement au marché fermier avec mon mari chaque année, mais je n'irai pas cette fois-ci puisqu'il n'est pas allé travailler aujourd'hui."
0,"Je vais généralement au marché fermier avec mon mari chaque année, mais je n'irai pas cette fois-ci puisqu'il s'est fâché lors d'un match de baseball."
1,"Je vais généralement au marché fermier avec mon mari chaque année, mais je n'irai pas cette fois-ci puisqu'il refuse d'y aller."
1,"Je vais généralement au marché fermier avec mon mari chaque année, mais je n'irai pas cette fois-ci car il doit rendre visite à ses parents à la place."
1,"Je baissais le thermostat pour un collègue qui avait trop chaud au travail, mais je ne le fais plus car le collègue a un ventilateur de bureau."
0,"Je baissais le thermostat pour un collègue qui avait trop chaud au travail, mais je ne le fais plus parce que le collègue boit du thé chaud à son bureau."
1,"Je baissais le thermostat pour un collègue qui avait trop chaud au travail, mais je ne le fais plus car le collègue a été déplacé à un autre étage."
0,"Je baissais le thermostat pour un collègue qui avait trop chaud au travail, mais je ne le fais plus parce que le collègue m'a donné un pull."
0,"J'avais l'habitude de faire du vélo avec Emil après l'école, mais ce n'est plus le cas car il va à l'école avec moi."
1,"J'avais l'habitude de faire du vélo avec Emil après l'école, mais ce n'est plus le cas car il a cassé la chaîne de son vélo."
1,"J'avais l'habitude de faire du vélo avec Emil après l'école, mais ce n'est plus le cas car il a déménagé à deux miles."
0,"J'avais l'habitude de faire du vélo avec Emil après l'école, mais ce n'est plus le cas parce qu'il a un vélo bleu."
0,"J'avais l'habitude de donner une carte à mon mari pour notre anniversaire, mais je ne l'ai pas fait depuis qu'il a acheté une carte de condoléances."
1,"J'avais l'habitude de donner une carte à mon mari pour notre anniversaire, mais je ne l'ai pas fait depuis qu'il m'a divorcée parce qu'il est tombé amoureux d'une autre femme."
0,"Je donnais une carte à mon mari pour notre anniversaire, mais je ne l'ai pas fait depuis qu'il a voulu emmener nos enfants à Disney World."
1,"J'avais l'habitude de donner une carte à mon mari pour notre anniversaire, mais je ne le fais plus depuis qu'il a arrêté de me donner des cartes d'anniversaire."
0,"Je paie habituellement les frais de scolarité de mon fils, mais j'ai arrêté depuis qu'il est sorti boire et s'est saoulé."
0,"Je paie habituellement les frais de scolarité de mon fils, mais j'ai arrêté depuis qu'il a fumé une cigarette."
1,"Je paie généralement les frais de scolarité de mon fils, mais j'ai arrêté depuis qu'il a obtenu son diplôme universitaire."
1,"Je paie généralement les frais de scolarité de mon fils, mais j'ai arrêté depuis qu'il a insisté pour payer ses propres frais de scolarité."
0,"Je laissais ma fille emprunter mes vêtements chaque fois qu'elle le demandait, mais je ne le fais plus depuis qu'elle a lavé les vêtements et les a rangés."
0,"Je laissais ma fille emprunter mes vêtements chaque fois qu'elle le demandait, mais je ne le fais plus depuis qu'elle emmène les vêtements au pressing."
1,"Je laissais ma fille emprunter mes vêtements chaque fois qu'elle le demandait, mais je ne le fais plus depuis qu'elle a renversé des spaghettis sur la robe blanche qu'elle avait empruntée."
1,"Je laissais ma fille emprunter mes vêtements chaque fois qu'elle le demandait, mais je ne le fais plus depuis qu'elle a utilisé la carte de crédit de son père et s'est acheté une toute nouvelle garde-robe."
0,"Je fais habituellement faire mes devoirs à mon fils le dimanche soir, mais je ne l'ai pas fait ce soir parce qu'il voulait sécher l'école pour travailler sur ses devoirs."
0,"Je fais habituellement faire mes devoirs à mon fils le dimanche soir, mais je ne l'ai pas fait ce soir parce qu'il voulait faire ses devoirs lundi à 4h du matin."
1,"Je fais habituellement faire mes devoirs à mon fils le dimanche soir, mais je ne l'ai pas fait ce soir parce qu'il n'a pas d'école demain car c'est le jour du Souvenir."
1,"Je fais habituellement faire mes devoirs à mon fils le dimanche soir, mais je ne l'ai pas fait ce soir parce qu'il les a terminés plus tôt dans le week-end."
0,"Je vérifie généralement la vue de mes patients quand ils viennent à l'hôpital, mais je ne l'ai pas fait cette fois-ci car il se plaignait de sa mauvaise vision."
1,"Je vérifie généralement la vue de mes patients quand ils viennent à l'hôpital, mais je ne l'ai pas fait cette fois-ci car mon patient était aveugle."
0,"Je vérifie généralement la vue de mes patients quand ils viennent à l'hôpital, mais je ne l'ai pas fait cette fois-ci parce qu'il portait des lentilles."
1,"Je vérifie généralement la vue de mes patients lorsqu'ils viennent à l'hôpital, mais je ne l'ai pas fait cette fois-ci car mon patient était inconscient dans la salle d'urgence."
0,"Je propose généralement à ma secrétaire une tasse de café le matin, mais aujourd'hui je ne l'ai pas fait parce qu'elle est restée tard hier soir et avait l'air contrariée."
0,"Je propose généralement à ma secrétaire une tasse de café le matin, mais aujourd'hui je ne l'ai pas fait parce qu'elle lisait les nouvelles sur son ordinateur."
1,"Je propose généralement à ma secrétaire une tasse de café le matin, mais aujourd'hui je ne l'ai pas fait car elle se servait déjà une tasse."
1,"Je propose habituellement une tasse de café à ma secrétaire le matin, mais aujourd'hui je ne l'ai pas fait car elle n'est pas venue travailler."
1,Je mérite d'avoir mes allergies déclenchées parce que je ne nettoie jamais les poils de chat sur mes meubles.
1,Je mérite d'avoir mes allergies déclenchées parce que j'ai planté des fleurs qui produisent beaucoup de pollen.
0,Je mérite d'avoir mes allergies déclenchées parce que j'ai acheté un purificateur d'air haut de gamme.
0,Je mérite d'avoir mes allergies déclenchées parce que je nettoie compulsivement mon appartement.
0,"D'habitude, je fais vérifier ma dactylographie par Helen avant de la soumettre, aujourd'hui je ne l'ai pas fait car on lui a demandé de vérifier mon travail."
0,"Je demande généralement à Helen de vérifier ma saisie avant de la soumettre, mais aujourd'hui je ne l'ai pas fait parce qu'elle voulait voir quelque chose que j'écrivais aujourd'hui."
1,"D'habitude, je fais vérifier ma dactylographie par Helen avant de la soumettre, mais aujourd'hui je ne l'ai pas fait car Helen a des problèmes de vue et ne peut pas bien lire aujourd'hui."
1,"D'habitude, je fais vérifier ma dactylographie par Helen avant de la soumettre, mais aujourd'hui je ne l'ai pas fait car Helen était pressée de partir et n'avait pas le temps."
0,"Je tondais la pelouse de mon grand-père le dimanche après-midi, mais je ne l'ai pas fait depuis qu'il a été diagnostiqué avec le diabète."
0,"Je tondais la pelouse de mon grand-père le dimanche après-midi, mais je ne l'ai pas fait depuis qu'il s'est mouillé sous la pluie."
1,"Je tondais la pelouse de mon grand-père le dimanche après-midi, mais je ne le fais plus depuis qu'il est allé dans une maison de retraite."
1,"Je tondais la pelouse de mon grand-père le dimanche après-midi, mais je ne le fais plus depuis qu'il a engagé le fils du voisin pour tondre la pelouse à sa place."
0,"Je récupère généralement le courrier de ma voisine quand elle est en vacances, mais je ne l'ai pas fait la dernière fois parce qu'elle est partie en vacances en Espagne."
0,"Je récupère généralement le courrier de ma voisine quand elle est en vacances, mais je ne l'ai pas fait la dernière fois parce qu'elle a nettoyé son garage et jeté beaucoup de déchets."
1,"Je récupère généralement le courrier de ma voisine pour elle quand elle est en vacances, mais je ne l'ai pas fait la dernière fois parce qu'elle n'a reçu aucun courrier."
1,"Je récupère généralement le courrier de ma voisine quand elle est en vacances, mais je ne l'ai pas fait la dernière fois car elle avait fait arrêter le courrier au bureau de poste."
0,"Je travaille généralement dans les champs avec le fermier, mais je ne le fais plus parce que son assurance vie a été annulée."
1,"Je travaille généralement dans les champs avec le fermier, mais je ne le fais plus car il a terminé de récolter la nourriture pour cette année."
0,"Je travaille généralement dans les champs avec le fermier, mais je ne le fais plus parce qu'il a acheté un nouvel avion pour survoler le champ."
1,"Je travaille généralement dans les champs avec le fermier, mais je ne le fais plus parce qu'il a perdu sa ferme au profit de l'État."
0,"En tant que client, je reçois normalement de la monnaie de la caissière, mais je ne l'ai pas fait cette fois-ci car la caissière était occupée."
1,"En tant que client, je reçois normalement de la monnaie de la caissière, mais cette fois-ci, je ne l'ai pas reçue car la caissière n'acceptait que les cartes."
0,"En tant que client, je reçois normalement de la monnaie de la caissière, mais je ne l'ai pas fait cette fois-ci car la caissière avait beaucoup de clients."
1,"En tant que client, je reçois normalement de la monnaie de la caissière, mais cette fois-ci, je ne l'ai pas reçue car la caissière n'avait pas de monnaie."
0,"Je m'assois généralement avec Kelly à la cafétéria pour le déjeuner, mais aujourd'hui je ne l'ai pas fait parce qu'elle a apporté son propre déjeuner."
1,"Je m'assois généralement avec Kelly à la cafétéria pour le déjeuner, mais aujourd'hui je ne l'ai pas fait parce qu'elle devait rattraper un test pendant le déjeuner."
0,"Je m'assois généralement avec Kelly à la cafétéria pour le déjeuner, mais aujourd'hui je ne l'ai pas fait parce qu'elle mangeait un sandwich."
1,"Je m'assois généralement avec Kelly à la cafétéria pour le déjeuner, mais aujourd'hui je ne l'ai pas fait parce qu'elle n'est pas allée déjeuner."
0,"Je ne m'inquiétais jamais de l'endroit où se trouvait mon fils, mais je le fais maintenant parce qu'il est passé à une école privée."
0,"Je ne m'inquiétais jamais de l'endroit où se trouvait mon fils, mais je le fais maintenant parce qu'il court sur tous les sentiers avec l'équipe de cross-country."
1,"Je ne m'inquiétais jamais de l'endroit où se trouvait mon fils, mais je le fais maintenant parce qu'il s'est lié d'amitié avec une mauvaise bande d'enfants à l'école."
1,"Je ne m'inquiétais jamais de l'endroit où se trouvait mon fils, mais je le fais maintenant parce qu'il a fugué il y a un mois."
0,"Je sors habituellement le chien de ma fille le matin, mais aujourd'hui je ne l'ai pas fait parce qu'elle ne se sentait pas bien."
0,"Je sors habituellement le chien de ma fille le matin, mais aujourd'hui je ne l'ai pas fait parce qu'elle dormait tard."
1,"Je sors habituellement le chien de ma fille le matin, mais aujourd'hui je ne l'ai pas fait parce qu'elle a emmené le chien au parc."
1,"Je sors habituellement le chien de ma fille le matin, mais aujourd'hui je ne l'ai pas fait car elle l'a sorti elle-même."
1,Mon professeur de sciences domestiques a raison de m'apprendre à coudre une couverture.
1,Mon professeur de sciences domestiques a raison de m'apprendre à faire une tarte aux pommes.
0,Mon professeur de sciences domestiques a raison de m'apprendre à changer un pneu.
0,Mon professeur de sciences domestiques a raison de m'apprendre à me maquiller.
0,"J'avais l'habitude de donner des injections d'insuline à ma belle-mère, mais je ne le fais plus depuis qu'elle n'aime pas se les administrer elle-même."
0,"J'avais l'habitude de donner des injections d'insuline à ma belle-mère, mais je ne le fais plus depuis qu'elle mange trop de sucreries et se fait engueuler par l'infirmière à cause de son taux de sucre dans le sang trop élevé."
1,"J'avais l'habitude de donner des injections d'insuline à ma belle-mère, mais je ne le fais plus depuis qu'elle a eu une pompe à insuline implantée sur son corps."
1,"J'avais l'habitude de donner des injections d'insuline à ma belle-mère, mais je ne l'ai pas fait depuis qu'elle est décédée en septembre."
1,"Je prends habituellement mon fils à la pêche le week-end, mais pas ce week-end parce qu'il n'a pas nettoyé sa chambre."
1,"Je prends habituellement mon fils à la pêche le week-end, mais pas ce week-end parce qu'il ne se comportait pas bien."
0,"Je prends habituellement mon fils à la pêche le week-end, mais pas ce week-end parce qu'il portait un gilet de sauvetage."
0,"Je prends habituellement mon fils à la pêche le week-end, mais pas ce week-end parce qu'il était dans sa chambre."
0,"J'avais l'habitude d'aller en cours avec un ami, mais ce n'est plus le cas car elle a perdu son sac à dos."
1,"J'avais l'habitude d'aller en cours avec un ami, mais ce n'est plus le cas car nous devons aller dans des directions opposées."
1,"J'avais l'habitude d'aller en cours avec un ami, mais ce n'est plus le cas car elle a changé d'école."
0,"J'avais l'habitude d'aller en cours avec un ami, mais ce n'est plus le cas parce qu'elle porte des livres."
0,"Je cuisine habituellement le dîner pour mon mari, mais hier soir, je ne l'ai pas fait, parce qu'il a refusé de me payer pour ça."
0,"Je cuisine généralement le dîner pour mon mari, mais hier soir, je ne l'ai pas fait, car il était fatigué après une longue journée de travail."
1,"Je cuisine généralement le dîner pour mon mari, mais hier soir, je ne l'ai pas fait, parce qu'il m'a dit qu'il n'avait pas faim."
1,"Je cuisine habituellement le dîner pour mon mari, mais hier soir, je ne l'ai pas fait, car il est sorti dîner avec ses amis."
0,"Je rends habituellement la monnaie à ce client lorsqu'il paie dans ma boutique, mais aujourd'hui je ne le ferai pas car il a oublié de demander sa monnaie."
0,"Je rends habituellement la monnaie à ce client lorsqu'il paie dans ma boutique, mais aujourd'hui je ne le ferai pas car il ne sait pas qu'il y a de la monnaie."
1,"Je rends habituellement la monnaie à ce client lorsqu'il paie dans ma boutique, mais aujourd'hui je ne le ferai pas car il se sent généreux et l'a laissé en pourboire."
1,"Je rends habituellement la monnaie à ce client lorsqu'il paie à ma boutique, mais aujourd'hui je ne le ferai pas car il a acheté un article avec l'argent exact nécessaire."
0,"D'habitude, j'achète une friandise à mon enfant après notre visite chez le médecin, mais je ne l'ai pas fait aujourd'hui parce qu'il a eu le vaccin contre la grippe."
1,"D'habitude, j'achète une friandise à mon enfant après notre visite chez le médecin, mais je ne l'ai pas fait aujourd'hui car on a dit à mon enfant de ne pas manger pendant 4 heures après avoir pris le médicament du médecin."
0,"Je fais habituellement un petit cadeau à mon enfant après notre visite chez le médecin, mais je ne l'ai pas fait aujourd'hui parce qu'il a grandi de 3 pouces au cours de l'année dernière."
1,"D'habitude, j'achète une friandise à mon enfant après notre visite chez le médecin, mais aujourd'hui je ne l'ai pas fait car mon enfant se sentait très mal et voulait juste rentrer à la maison pour dormir."
1,"Je demande généralement à la nounou de déballer mes bagages, mais je ne l'ai pas fait parce qu'elle préparait le dîner."
1,"Je demande généralement à la nounou de déballer mes bagages, mais je ne l'ai pas fait parce qu'elle était avec les enfants."
